,Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
0,NSRDB,225424,-,-,-,33.01,-117.02,-8.0,297.0,-8.0,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,4.0.0
1,Year,Month,Day,Hour,Minute,GHI,DNI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2001,1,1,0,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2001,1,1,1,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2001,1,1,2,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2001,1,1,3,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2001,1,1,4,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2001,1,1,5,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2001,1,1,6,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2001,1,1,7,30,44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2001,1,1,8,30,161,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2001,1,1,9,30,314,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2001,1,1,10,30,440,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2001,1,1,11,30,464,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2001,1,1,12,30,438,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2001,1,1,13,30,400,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2001,1,1,14,30,275,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2001,1,1,15,30,172,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2001,1,1,16,30,39,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2001,1,1,17,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2001,1,1,18,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2001,1,1,19,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2001,1,1,20,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2001,1,1,21,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2001,1,1,22,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2001,1,1,23,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2001,1,2,0,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2001,1,2,1,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2001,1,2,2,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2001,1,2,3,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2001,1,2,4,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2001,1,2,5,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2001,1,2,6,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2001,1,2,7,30,86,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2001,1,2,8,30,270,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2001,1,2,9,30,435,886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2001,1,2,10,30,553,944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2001,1,2,11,30,615,971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2001,1,2,12,30,605,962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2001,1,2,13,30,530,925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2001,1,2,14,30,397,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2001,1,2,15,30,221,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2001,1,2,16,30,43,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2001,1,2,17,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2001,1,2,18,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2001,1,2,19,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2001,1,2,20,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2001,1,2,21,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2001,1,2,22,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2001,1,2,23,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2001,1,3,0,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2001,1,3,1,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2001,1,3,2,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2001,1,3,3,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2001,1,3,4,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2001,1,3,5,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2001,1,3,6,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2001,1,3,7,30,86,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2001,1,3,8,30,271,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2001,1,3,9,30,437,877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2001,1,3,10,30,557,942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2001,1,3,11,30,615,962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2001,1,3,12,30,607,956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2001,1,3,13,30,538,933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2001,1,3,14,30,405,866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2001,1,3,15,30,229,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2001,1,3,16,30,47,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2001,1,3,17,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2001,1,3,18,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2001,1,3,19,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2001,1,3,20,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2001,1,3,21,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2001,1,3,22,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2001,1,3,23,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2001,1,4,0,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2001,1,4,1,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2001,1,4,2,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2001,1,4,3,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
