,Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
0,NSRDB,458835,-,-,-,35.01,-106.02,-7.0,1893.0,-7.0,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,4.0.0
1,Year,Month,Day,Hour,Minute,GHI,DNI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2021,1,1,0,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2021,1,1,1,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2021,1,1,2,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2021,1,1,3,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2021,1,1,4,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2021,1,1,5,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2021,1,1,6,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2021,1,1,7,30,20,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2021,1,1,8,30,215,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2021,1,1,9,30,391,953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2021,1,1,10,30,523,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2021,1,1,11,30,597,1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2021,1,1,12,30,606,1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2021,1,1,13,30,549,1021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2021,1,1,14,30,416,911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
